track,a_rank,bench_rank,company,factor,reason,sub_sector,scale_tier,geo
A,491,,Neira School Trnsprtn LLC,size_margin_signal,no_verified_fleet,Y,<50,FL
A,491,,Neira School Trnsprtn LLC,driver_market_risk,national_only_no_state_signal,Y,<50,FL
A,492,,Golden Ring Transportation Inc,driver_market_risk,national_only_no_state_signal,Y,<50,NY
A,493,,Rainbow Transportation Svc Inc,driver_market_risk,national_only_no_state_signal,Y,<50,CT
A,493,,Rainbow Transportation Svc Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,CT
A,494,,Garden State Transport Inc,driver_market_risk,national_only_no_state_signal,Y,<50,NJ
A,494,,Garden State Transport Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,NJ
A,495,,A B C School Bus Svc Inc,size_margin_signal,no_verified_fleet,Y,<50,FL
A,495,,A B C School Bus Svc Inc,driver_market_risk,national_only_no_state_signal,Y,<50,FL
A,496,,ABC Transport School Bus LLC,driver_market_risk,national_only_no_state_signal,Y,<50,FL
A,497,,Student Transportation,size_margin_signal,no_verified_fleet,Y,250+,OR
A,497,,Student Transportation,driver_market_risk,national_only_no_state_signal,Y,250+,OR
A,497,,Student Transportation,outsourcing_ev_mandate,no_state_signal,Y,250+,OR
A,498,,Butler's Bus Svc,size_margin_signal,no_verified_fleet,Y,50-250,NH
A,498,,Butler's Bus Svc,driver_market_risk,national_only_no_state_signal,Y,50-250,NH
A,498,,Butler's Bus Svc,outsourcing_ev_mandate,no_state_signal,Y,50-250,NH
A,499,,Battle Buddy Mobility Trnsprt,driver_market_risk,national_only_no_state_signal,S,<50,MI
A,499,,Battle Buddy Mobility Trnsprt,outsourcing_ev_mandate,no_state_signal,S,<50,MI
A,500,,Chicago Disability Transit LLC,driver_market_risk,national_only_no_state_signal,S,<50,IL
A,500,,Chicago Disability Transit LLC,outsourcing_ev_mandate,no_state_signal,S,<50,IL
A,501,,Presidential Limosne TRNSP LLC,driver_market_risk,national_only_no_state_signal,S,<50,CA
A,502,,Jay's Transport 24/7,driver_market_risk,national_only_no_state_signal,S,<50,MI
A,502,,Jay's Transport 24/7,outsourcing_ev_mandate,no_state_signal,S,<50,MI
A,503,,North Branch Bus Co,driver_market_risk,national_only_no_state_signal,Y,<50,WI
A,503,,North Branch Bus Co,outsourcing_ev_mandate,no_state_signal,Y,<50,WI
A,504,,Huettl Bus,driver_market_risk,national_only_no_state_signal,Y,<50,WI
A,504,,Huettl Bus,outsourcing_ev_mandate,no_state_signal,Y,<50,WI
A,505,,Cumberland Bus Svc Inc,driver_market_risk,national_only_no_state_signal,Y,<50,WI
A,505,,Cumberland Bus Svc Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,WI
A,506,,Gary James Transport LTD,driver_market_risk,national_only_no_state_signal,Y,<50,WI
A,506,,Gary James Transport LTD,outsourcing_ev_mandate,no_state_signal,Y,<50,WI
A,507,,Mid-America Wheelchair Svc Inc,driver_market_risk,national_only_no_state_signal,S,<50,MO
A,508,,Limousine Corp America,driver_market_risk,national_only_no_state_signal,S,<50,NJ
A,508,,Limousine Corp America,outsourcing_ev_mandate,no_state_signal,S,<50,NJ
A,509,,Liberty Lines Bus Assoc Inc,driver_market_risk,national_only_no_state_signal,Y,250+,NY
A,510,,Integrity Student Trnsprtn,size_margin_signal,no_verified_fleet,Y,<50,NJ
A,510,,Integrity Student Trnsprtn,driver_market_risk,national_only_no_state_signal,Y,<50,NJ
A,510,,Integrity Student Trnsprtn,outsourcing_ev_mandate,no_state_signal,Y,<50,NJ
A,511,,Berber Transportation,driver_market_risk,national_only_no_state_signal,Y,<50,NJ
A,511,,Berber Transportation,outsourcing_ev_mandate,no_state_signal,Y,<50,NJ
A,512,,M LAKER LLC,size_margin_signal,no_verified_fleet,Y,250+,PA
A,512,,M LAKER LLC,driver_market_risk,national_only_no_state_signal,Y,250+,PA
A,513,,Smiley Transportation,driver_market_risk,national_only_no_state_signal,Y,<50,TX
A,513,,Smiley Transportation,outsourcing_ev_mandate,no_state_signal,Y,<50,TX
A,514,,Edison Transportation,driver_market_risk,national_only_no_state_signal,Y,<50,OR
A,514,,Edison Transportation,outsourcing_ev_mandate,no_state_signal,Y,<50,OR
A,515,,Houston Students Bus Svc,driver_market_risk,national_only_no_state_signal,Y,<50,TX
A,515,,Houston Students Bus Svc,outsourcing_ev_mandate,no_state_signal,Y,<50,TX
A,516,,Lion's School Shuttle Svc,driver_market_risk,national_only_no_state_signal,Y,<50,CA
A,517,,Kansas Central School Bus,size_margin_signal,no_verified_fleet,Y,250+,KS
A,517,,Kansas Central School Bus,driver_market_risk,national_only_no_state_signal,Y,250+,KS
A,517,,Kansas Central School Bus,outsourcing_ev_mandate,no_state_signal,Y,250+,KS
A,518,,Suburban School Transportation,driver_market_risk,national_only_no_state_signal,S,<50,OH
A,518,,Suburban School Transportation,outsourcing_ev_mandate,no_state_signal,S,<50,OH
A,519,,Arizona Medical Transport LLC,driver_market_risk,national_only_no_state_signal,S,<50,AZ
A,519,,Arizona Medical Transport LLC,outsourcing_ev_mandate,no_state_signal,S,<50,AZ
A,520,,Rehab Transportation,driver_market_risk,national_only_no_state_signal,S,<50,MI
A,520,,Rehab Transportation,outsourcing_ev_mandate,no_state_signal,S,<50,MI
A,521,,Salem Limousine,driver_market_risk,national_only_no_state_signal,S,<50,OH
A,521,,Salem Limousine,outsourcing_ev_mandate,no_state_signal,S,<50,OH
A,522,,Van's Med-Tec Transport & Svc,size_margin_signal,no_verified_fleet,S,<50,VA
A,522,,Van's Med-Tec Transport & Svc,driver_market_risk,national_only_no_state_signal,S,<50,VA
A,522,,Van's Med-Tec Transport & Svc,outsourcing_ev_mandate,no_state_signal,S,<50,VA
A,523,,Matthews Bus Co Inc Sch Buses,size_margin_signal,no_verified_fleet,Y,<50,PA
A,523,,Matthews Bus Co Inc Sch Buses,driver_market_risk,national_only_no_state_signal,Y,<50,PA
A,524,,American Chair Car Svc LLC,size_margin_signal,no_verified_fleet,S,<50,CT
A,524,,American Chair Car Svc LLC,driver_market_risk,national_only_no_state_signal,S,<50,CT
A,524,,American Chair Car Svc LLC,outsourcing_ev_mandate,no_state_signal,S,<50,CT
A,525,,Wheelchair Transportation,size_margin_signal,no_verified_fleet,S,<50,FL
A,525,,Wheelchair Transportation,driver_market_risk,national_only_no_state_signal,S,<50,FL
A,526,,Henry School Buses LLC,size_margin_signal,no_verified_fleet,Y,<50,PA
A,526,,Henry School Buses LLC,driver_market_risk,national_only_no_state_signal,Y,<50,PA
A,527,,Bay Terrace Transit Corp,size_margin_signal,no_verified_fleet,Y,<50,NY
A,527,,Bay Terrace Transit Corp,driver_market_risk,national_only_no_state_signal,Y,<50,NY
A,528,,Laidback Transport Svc Inc,size_margin_signal,no_verified_fleet,S,<50,AZ
A,528,,Laidback Transport Svc Inc,driver_market_risk,national_only_no_state_signal,S,<50,AZ
A,528,,Laidback Transport Svc Inc,outsourcing_ev_mandate,no_state_signal,S,<50,AZ
A,529,,Woodland Wheelchair Svc Inc,size_margin_signal,no_verified_fleet,S,<50,WA
A,529,,Woodland Wheelchair Svc Inc,driver_market_risk,national_only_no_state_signal,S,<50,WA
A,529,,Woodland Wheelchair Svc Inc,outsourcing_ev_mandate,no_state_signal,S,<50,WA
A,530,,Seacoast Chair Car Svc LLC,size_margin_signal,no_verified_fleet,S,<50,NH
A,530,,Seacoast Chair Car Svc LLC,driver_market_risk,national_only_no_state_signal,S,<50,NH
A,530,,Seacoast Chair Car Svc LLC,outsourcing_ev_mandate,no_state_signal,S,<50,NH
A,531,,Jenda Transport Inc,size_margin_signal,no_verified_fleet,S,<50,NY
A,531,,Jenda Transport Inc,driver_market_risk,national_only_no_state_signal,S,<50,NY
A,532,,Pioneer Transportation Corp,driver_market_risk,national_only_no_state_signal,Y,250+,NY
A,533,,Boulden Buses Inc,driver_market_risk,national_only_no_state_signal,Y,<50,DE
A,533,,Boulden Buses Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,DE
A,534,,Trinity Wheelchair Trnsprtn,size_margin_signal,no_verified_fleet,S,<50,FL
A,534,,Trinity Wheelchair Trnsprtn,driver_market_risk,national_only_no_state_signal,S,<50,FL
A,535,,Compassion Transport Svc LLC,driver_market_risk,national_only_no_state_signal,S,<50,PA
A,536,,Layla Transportation,size_margin_signal,no_verified_fleet,Y,<50,NJ
A,536,,Layla Transportation,driver_market_risk,national_only_no_state_signal,Y,<50,NJ
A,536,,Layla Transportation,outsourcing_ev_mandate,no_state_signal,Y,<50,NJ
A,537,,Meister Special Care Transport,driver_market_risk,national_only_no_state_signal,S,<50,WI
A,537,,Meister Special Care Transport,outsourcing_ev_mandate,no_state_signal,S,<50,WI
A,538,,Lusito Omnibus,driver_market_risk,national_only_no_state_signal,Y,<50,PR
A,538,,Lusito Omnibus,outsourcing_ev_mandate,no_state_signal,Y,<50,PR
A,539,,BJ Bus Svc Inc,driver_market_risk,national_only_no_state_signal,Y,<50,MD
A,539,,BJ Bus Svc Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,MD
A,540,,Red Top Transportation,driver_market_risk,national_only_no_state_signal,Y,<50,PA
A,541,,School Days Inc,driver_market_risk,national_only_no_state_signal,Y,<50,NY
A,542,,Chamber's Bus Garage,driver_market_risk,national_only_no_state_signal,Y,<50,PA
A,543,,Bendickson School Bus Svc Inc,driver_market_risk,national_only_no_state_signal,Y,<50,MN
A,543,,Bendickson School Bus Svc Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,MN
A,544,,Greig's Bus Svc Inc,size_margin_signal,no_verified_fleet,Y,<50,MN
A,544,,Greig's Bus Svc Inc,driver_market_risk,national_only_no_state_signal,Y,<50,MN
A,544,,Greig's Bus Svc Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,MN
A,545,,Bert Bendickson School Bus,driver_market_risk,national_only_no_state_signal,Y,<50,MN
A,545,,Bert Bendickson School Bus,outsourcing_ev_mandate,no_state_signal,Y,<50,MN
A,546,,Northern Express Bus Svc,driver_market_risk,national_only_no_state_signal,Y,50-250,WI
A,546,,Northern Express Bus Svc,outsourcing_ev_mandate,no_state_signal,Y,50-250,WI
A,547,,Northern Express Bus Serivce,driver_market_risk,national_only_no_state_signal,Y,50-250,WI
A,547,,Northern Express Bus Serivce,outsourcing_ev_mandate,no_state_signal,Y,50-250,WI
A,548,,Licia School Bus,size_margin_signal,no_verified_fleet,Y,<50,FL
A,548,,Licia School Bus,succession,no_founded_year,Y,<50,FL
A,548,,Licia School Bus,driver_market_risk,national_only_no_state_signal,Y,<50,FL
A,549,,J & M School Bus LLC,size_margin_signal,no_verified_fleet,Y,<50,FL
A,549,,J & M School Bus LLC,succession,no_founded_year,Y,<50,FL
A,549,,J & M School Bus LLC,driver_market_risk,national_only_no_state_signal,Y,<50,FL
A,550,,Jelis School Trnsprtn Svc Corp,size_margin_signal,no_verified_fleet,Y,<50,FL
A,550,,Jelis School Trnsprtn Svc Corp,succession,no_founded_year,Y,<50,FL
A,550,,Jelis School Trnsprtn Svc Corp,driver_market_risk,national_only_no_state_signal,Y,<50,FL
A,551,,SJP School Trnsprtn Speclsts,size_margin_signal,no_verified_fleet,Y,<50,NY
A,551,,SJP School Trnsprtn Speclsts,succession,no_founded_year,Y,<50,NY
A,551,,SJP School Trnsprtn Speclsts,driver_market_risk,national_only_no_state_signal,Y,<50,NY
A,552,,Wheelchair Accessible Vans Inc,driver_market_risk,national_only_no_state_signal,S,<50,TX
A,552,,Wheelchair Accessible Vans Inc,outsourcing_ev_mandate,no_state_signal,S,<50,TX
A,553,,MTS Transportation Inc,driver_market_risk,national_only_no_state_signal,S,<50,VA
A,553,,MTS Transportation Inc,outsourcing_ev_mandate,no_state_signal,S,<50,VA
A,554,,Rolex Limousine,driver_market_risk,national_only_no_state_signal,S,<50,TX
A,554,,Rolex Limousine,outsourcing_ev_mandate,no_state_signal,S,<50,TX
A,555,,Express One Transportation LLC,driver_market_risk,national_only_no_state_signal,S,<50,AZ
A,555,,Express One Transportation LLC,outsourcing_ev_mandate,no_state_signal,S,<50,AZ
A,556,,Special K's Transport,driver_market_risk,national_only_no_state_signal,S,<50,IA
A,556,,Special K's Transport,outsourcing_ev_mandate,no_state_signal,S,<50,IA
A,557,,Elite Care Wheelchair Transit,driver_market_risk,national_only_no_state_signal,S,<50,TX
A,557,,Elite Care Wheelchair Transit,outsourcing_ev_mandate,no_state_signal,S,<50,TX
A,558,,Fortuna Bus Co Inc,driver_market_risk,national_only_no_state_signal,Y,<50,NY
A,559,,Marilys School Bus,size_margin_signal,no_verified_fleet,Y,<50,FL
A,559,,Marilys School Bus,driver_market_risk,national_only_no_state_signal,Y,<50,FL
A,560,,Philly Transportation,driver_market_risk,national_only_no_state_signal,Y,<50,PA
A,561,,Eli & C School Bus Svc Inc,driver_market_risk,national_only_no_state_signal,Y,<50,FL
A,562,,Marily's School Bus,driver_market_risk,national_only_no_state_signal,Y,<50,FL
A,563,,Idalmys School Bus Trnsprtn,driver_market_risk,national_only_no_state_signal,Y,<50,FL
A,564,,A+ KIKO & KIKA Sch Bus Svc Inc,driver_market_risk,national_only_no_state_signal,Y,<50,FL
A,565,,K & H Busing,size_margin_signal,no_verified_fleet,Y,<50,PA
A,565,,K & H Busing,driver_market_risk,national_only_no_state_signal,Y,<50,PA
A,566,,E-M Sch Trnsprtn Svc-Sw Fl,driver_market_risk,national_only_no_state_signal,Y,<50,FL
A,567,,Maria's School TRNSPRTN Inc,driver_market_risk,national_only_no_state_signal,Y,<50,FL
A,568,,J C Arver Sch Bus Trnsprtn Inc,driver_market_risk,national_only_no_state_signal,Y,<50,FL
A,569,,Maria's School Bus Svc Inc,driver_market_risk,national_only_no_state_signal,Y,<50,FL
A,570,,Moise Bus Svc,driver_market_risk,national_only_no_state_signal,Y,<50,FL
A,571,,Maritza & Miguel School Bus,driver_market_risk,national_only_no_state_signal,Y,<50,FL
A,572,,Darine Suarez School Bus,driver_market_risk,national_only_no_state_signal,Y,<50,FL
A,573,,Yanet School Bus,driver_market_risk,national_only_no_state_signal,Y,<50,FL
A,574,,Yordy School Bus,driver_market_risk,national_only_no_state_signal,Y,<50,FL
A,575,,Yordy's School Bus,driver_market_risk,national_only_no_state_signal,Y,<50,FL
A,576,,Yusimi's School Bus,driver_market_risk,national_only_no_state_signal,Y,<50,FL
A,577,,Gomes School Bus Svc Inc,size_margin_signal,no_verified_fleet,Y,<50,HI
A,577,,Gomes School Bus Svc Inc,driver_market_risk,national_only_no_state_signal,Y,<50,HI
A,577,,Gomes School Bus Svc Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,HI
A,578,,Dietrich's Of Mitchell Inc,size_margin_signal,no_verified_fleet,Y,<50,SD
A,578,,Dietrich's Of Mitchell Inc,driver_market_risk,national_only_no_state_signal,Y,<50,SD
A,578,,Dietrich's Of Mitchell Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,SD
A,579,,Spalding Bus Line,size_margin_signal,no_verified_fleet,Y,<50,MO
A,579,,Spalding Bus Line,driver_market_risk,national_only_no_state_signal,Y,<50,MO
A,580,,Jumbo Westchester Taxi Svc Inc,size_margin_signal,no_verified_fleet,Y,<50,NY
A,580,,Jumbo Westchester Taxi Svc Inc,driver_market_risk,national_only_no_state_signal,Y,<50,NY
A,581,,Hess Bus Svc Inc,size_margin_signal,no_verified_fleet,Y,<50,PA
A,581,,Hess Bus Svc Inc,driver_market_risk,national_only_no_state_signal,Y,<50,PA
A,582,,Akita Enterprises LTD,size_margin_signal,no_verified_fleet,Y,<50,HI
A,582,,Akita Enterprises LTD,driver_market_risk,national_only_no_state_signal,Y,<50,HI
A,582,,Akita Enterprises LTD,outsourcing_ev_mandate,no_state_signal,Y,<50,HI
A,583,,Advanced Bus Svc LLC,driver_market_risk,national_only_no_state_signal,Y,<50,GA
A,584,,Witzel Bus Svc Inc,driver_market_risk,national_only_no_state_signal,Y,<50,MN
A,584,,Witzel Bus Svc Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,MN
A,585,,Mellor's Bus Svc,driver_market_risk,national_only_no_state_signal,Y,<50,MD
A,585,,Mellor's Bus Svc,outsourcing_ev_mandate,no_state_signal,Y,<50,MD
A,586,,School Bus One LLC,driver_market_risk,national_only_no_state_signal,Y,<50,OH
A,586,,School Bus One LLC,outsourcing_ev_mandate,no_state_signal,Y,<50,OH
A,587,,Testerman Bus Svc & Repair,driver_market_risk,national_only_no_state_signal,Y,<50,MD
A,587,,Testerman Bus Svc & Repair,outsourcing_ev_mandate,no_state_signal,Y,<50,MD
A,588,,A & A Limousine,driver_market_risk,national_only_no_state_signal,S,<50,AZ
A,588,,A & A Limousine,outsourcing_ev_mandate,no_state_signal,S,<50,AZ
A,589,,Non Emergency Transport Inc,driver_market_risk,national_only_no_state_signal,S,<50,TX
A,589,,Non Emergency Transport Inc,outsourcing_ev_mandate,no_state_signal,S,<50,TX
A,590,,School Van Group Of Amer Inc,size_margin_signal,no_verified_fleet,Y,50-250,IL
A,590,,School Van Group Of Amer Inc,driver_market_risk,national_only_no_state_signal,Y,50-250,IL
A,590,,School Van Group Of Amer Inc,outsourcing_ev_mandate,no_state_signal,Y,50-250,IL
A,591,,KNOX Medex Inc,driver_market_risk,national_only_no_state_signal,S,250+,TN
A,591,,KNOX Medex Inc,outsourcing_ev_mandate,no_state_signal,S,250+,TN
A,592,,Virgo Medical Svc Inc,driver_market_risk,national_only_no_state_signal,S,<50,NJ
A,592,,Virgo Medical Svc Inc,outsourcing_ev_mandate,no_state_signal,S,<50,NJ
A,593,,Devine Towncar & Limousine,driver_market_risk,national_only_no_state_signal,S,<50,TX
A,593,,Devine Towncar & Limousine,outsourcing_ev_mandate,no_state_signal,S,<50,TX
A,594,,Frontiers Transportation Svc,size_margin_signal,no_verified_fleet,Y,<50,MN
A,594,,Frontiers Transportation Svc,driver_market_risk,national_only_no_state_signal,Y,<50,MN
A,594,,Frontiers Transportation Svc,outsourcing_ev_mandate,no_state_signal,Y,<50,MN
A,595,,Medacare Transportation Inc,driver_market_risk,national_only_no_state_signal,S,<50,OH
A,595,,Medacare Transportation Inc,outsourcing_ev_mandate,no_state_signal,S,<50,OH
A,596,,Safe Student Trnsprtn LLC,driver_market_risk,national_only_no_state_signal,Y,<50,NJ
A,596,,Safe Student Trnsprtn LLC,outsourcing_ev_mandate,no_state_signal,Y,<50,NJ
A,597,,Richard Transportation Para,driver_market_risk,national_only_no_state_signal,S,<50,MO
A,598,,A G Medical Transportation Inc,driver_market_risk,national_only_no_state_signal,S,250+,IL
A,598,,A G Medical Transportation Inc,outsourcing_ev_mandate,no_state_signal,S,250+,IL
A,599,,New England Shuttle,driver_market_risk,national_only_no_state_signal,S,<50,NH
A,599,,New England Shuttle,outsourcing_ev_mandate,no_state_signal,S,<50,NH
A,600,,JS Hawkins & Sons Inc,driver_market_risk,national_only_no_state_signal,Y,<50,MD
A,600,,JS Hawkins & Sons Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,MD
A,601,,C J's Bus Svc Inc,size_margin_signal,no_verified_fleet,Y,<50,NJ
A,601,,C J's Bus Svc Inc,succession,no_founded_year,Y,<50,NJ
A,601,,C J's Bus Svc Inc,driver_market_risk,national_only_no_state_signal,Y,<50,NJ
A,601,,C J's Bus Svc Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,NJ
A,602,,Anf Transportation LLC,size_margin_signal,no_verified_fleet,S,<50,PA
A,602,,Anf Transportation LLC,succession,no_founded_year,S,<50,PA
A,602,,Anf Transportation LLC,driver_market_risk,national_only_no_state_signal,S,<50,PA
A,603,,Towne Bus Corp,driver_market_risk,national_only_no_state_signal,Y,250+,NY
A,604,,Harlow's School Bus Svc,size_margin_signal,no_verified_fleet,Y,250+,SD
A,604,,Harlow's School Bus Svc,driver_market_risk,national_only_no_state_signal,Y,250+,SD
A,604,,Harlow's School Bus Svc,outsourcing_ev_mandate,no_state_signal,Y,250+,SD
A,605,,Harlow's School Bus,size_margin_signal,no_verified_fleet,Y,250+,SD
A,605,,Harlow's School Bus,driver_market_risk,national_only_no_state_signal,Y,250+,SD
A,605,,Harlow's School Bus,outsourcing_ev_mandate,no_state_signal,Y,250+,SD
A,606,,Riteway Bus Svc,driver_market_risk,national_only_no_state_signal,Y,250+,WI
A,606,,Riteway Bus Svc,outsourcing_ev_mandate,no_state_signal,Y,250+,WI
